companyName,reviewBody,datePublished,ratingValue
Clever Real Estate,I could not have found a more professional & knowledgeable agent than Stephanie Caddo!  She's the best and I welcome the opportunity to work with her again!,2021-05-12,5
Clever Real Estate,"I am thrilled. My house sold in 12 hours, and I saved $5,500 in commissions. This did not feel like a discount broker; they were top shelf!",2021-05-11,5
Clever Real Estate,"Clever connected me with an AMAZING agent, Leigh Hart. I highly recommend it.",2021-05-11,5
Clever Real Estate,I really enjoyed the entire clever experience!  I appreciate Kate and Courtney’s assistance throughout the entire selling process!  I will definitely use clever again,2021-05-10,5
Clever Real Estate,"The agent we worked with, Nicole, was professional, timely and her team did a great job of keeping us updated on every step.",2021-05-10,5
Clever Real Estate,"I am a satisfied and happy customer with clever. Shaun Walden is the best realtor I know. He went above and beyond in every aspect of his work. I will recommend Shaun any day to anyone. Shaun have excellent communication skills and his response time is just great. Words cannot express how satisfied I am with Shaun Walden as my realtor. Clever is indeed the way to go. Their fees are second to none and you get far more service than you can ever imagine. Above all, they get you the best offer for you property. Thank you Shaun and thank you Clever. You are the best.",2021-05-10,5
Clever Real Estate,"Clever Team was not only helpful in finding me a top agent to sell our house in Bay area, California also cherry on top was that their agent charged me only 1% seller commission and sold our house with in a month with a great price That saved us lot of $. Thank you Clever Real Estate.",2021-05-10,5
Clever Real Estate,Outstanding!!! Found clever through Zillow. They recommended 2 real estate agents and only 1 got back to us. Max was fantastic! The best realtor we ever dealt with. Clever was totally a positive experience and will definitely recommend this process. Thank you!!,2021-05-10,5
Clever Real Estate,Connected us with a great agent who did a great job.,2021-05-09,5
Clever Real Estate,Had an excellent experience with one of the realtors you referred.,2021-05-07,5
Clever Real Estate,Dusty was absolutely amazing! Very knowledgeable about the market and how to handle multiple offers and buyer requests.  I would recommend her to anyone that is selling or buying. She truly cares and goes out of her way to be helpful.,2021-05-06,5
Clever Real Estate,Natalie was great! And I saved money!,2021-05-06,5
Clever Real Estate,Sold home on 2nd showing! Great results and saved over $7000,2021-05-06,5
Clever Real Estate,Recommendations were great. Selection was wonderful. Cost fabulous. House sold.,2021-05-05,5
Clever Real Estate,Pete and Renata LaSalle from Weichert NWI Company were absolutely great to work with in selling my mothers townhome. We were under contract with four days and sold for over asking. Reneta made all the paperwork easy to deal with and things went smoothly at closing. Couldn’t have asked for a better selling experience!,2021-05-05,5
Clever Real Estate,Clever made it so easy to find an excellent realtor that fit our goals and personality!,2021-05-05,5
Clever Real Estate,Thank you for sending John Kellogg to assist in selling our house. He was above and beyond what we expected from an agent. We followed his lead and it didn't take long to sell the house. It will be a great start to the rest of our lives.,2021-05-05,5
Clever Real Estate,Nayda Reyes was very professional and  Very knowledgeable kept us up to speed on the whole process very happy we chose her to help us sell our home,2021-05-04,5
Clever Real Estate,Olga was excellent  - she guided us through the whole selling process seamlessly  - excellent photos and listing descriptions got us offers quickly.,2021-05-04,5
Clever Real Estate,Saved some money.,2021-05-04,5
Clever Real Estate,Efficient.  Easy to work with.,2021-05-04,5
Clever Real Estate,Loved having all these people with Clever Real Estate handle the sale of my parent's home - it was super quick and well above asking price.  Very professional web presence for my parent's home - I was impressed.Thank you for all you did for us!Donna Robinson Quinn,2021-05-04,5
Clever Real Estate,We are very satisfied with the service that we received. The property was just on the market for 24 hours and we already had three offers.  The fastest sale ever. By using Clever we reduced  commission fees too. It was a very smooth and fast transaction. Dan and Erica Kolinski  were excellent. I highly recommend Dan and Erica Kolinski  as a broker to buy and sell a  property.,2021-05-04,5
